model,step,loss,rolling_loss,correct,running_accuracy,window_accuracy,category,target_index,name,predicted_category,predicted_index
RNN,232,2.981942653656006,2.8889302968978883,0,0.08189655172413793,0.2,Spanish,16,Carlos Martínez,Greek,7
RNN,233,2.7393178939819336,2.865254521369934,0,0.0815450643776824,0.2,Vietnamese,17,Hoàng Đức,Irish,8
RNN,234,2.985257625579834,2.9028554916381837,0,0.0811965811965812,0.1,Arabic,0,عبدالله الخطيب,Irish,8
RNN,235,2.776470184326172,2.8788039922714233,0,0.08085106382978724,0.1,Irish,8,Declan O'Brien,Vietnamese,17
RNN,236,2.763171911239624,2.8576722621917723,0,0.08050847457627118,0.1,Irish,8,Eoin Murphy,Greek,7
RNN,237,2.8232455253601074,2.874606895446777,0,0.08016877637130802,0.0,Dutch,3,Joris Visser,Greek,7
RNN,238,2.757006883621216,2.8365234375,0,0.07983193277310924,0.0,Portuguese,13,Jorge Oliveira,Irish,8
RNN,239,2.8827247619628906,2.8387871742248536,0,0.0794979079497908,0.0,Japanese,10,渡辺陽子,Irish,8
RNN,240,2.94918155670166,2.8488921880722047,0,0.07916666666666666,0.0,Spanish,16,Jorge Fernández,Irish,8
RNN,241,2.994385004043579,2.865270400047302,0,0.07883817427385892,0.0,Polish,12,Marcin Zieliński,Vietnamese,17
RNN,242,3.1336829662323,2.8804444313049316,0,0.07851239669421488,0.0,German,6,Dieter Fischer,Irish,8
RNN,243,2.9449281692504883,2.9010054588317873,0,0.07818930041152264,0.0,Chinese,1,周芳,Irish,8
RNN,244,2.6783573627471924,2.870315432548523,1,0.08196721311475409,0.1,Portuguese,13,João Silva,Portuguese,13
RNN,245,2.9234817028045654,2.885016584396362,0,0.08163265306122448,0.1,Spanish,16,Rafael Sánchez,Irish,8
RNN,246,3.0970067977905273,2.9184000730514525,0,0.08130081300813008,0.1,German,6,Johannes Weber,Irish,8
RNN,247,2.656522274017334,2.9017277479171755,1,0.08502024291497975,0.2,Portuguese,13,Filipe Silva,Portuguese,13
RNN,248,2.842215061187744,2.910248565673828,0,0.0846774193548387,0.2,Japanese,10,中村さくら,Portuguese,13
RNN,249,2.761890411376953,2.8981651306152343,0,0.08433734939759036,0.2,Japanese,10,小林美咲,Vietnamese,17
RNN,250,2.8014116287231445,2.883388137817383,0,0.084,0.2,Dutch,3,Johan Meijer,Greek,7
RNN,251,2.834545135498047,2.8674041509628294,0,0.08366533864541832,0.2,Italian,9,Giovanni Colombo,Irish,8
RNN,252,2.876354455947876,2.8416712999343874,0,0.08333333333333333,0.2,Italian,9,Lorenzo Marino,Portuguese,13
RNN,253,2.6968953609466553,2.816868019104004,1,0.08695652173913043,0.3,Portuguese,13,Manuel Oliveira,Portuguese,13
RNN,254,2.9738574028015137,2.846418023109436,0,0.08661417322834646,0.2,Polish,12,Zbigniew Szymański,Portuguese,13
RNN,255,2.9416112899780273,2.848230981826782,0,0.08627450980392157,0.2,Italian,9,Andrea Ricci,Portuguese,13
RNN,256,2.932565450668335,2.831786847114563,0,0.0859375,0.2,English,4,Charles Williams,Portuguese,13
RNN,257,2.674687385559082,2.833603358268738,1,0.08949416342412451,0.2,Portuguese,13,Francisco Jesus,Portuguese,13
RNN,258,2.954586982727051,2.8448405504226684,0,0.08914728682170543,0.2,Polish,12,Adam Szymański,Portuguese,13
RNN,259,2.9846580028533936,2.8671173095703124,0,0.0888030888030888,0.2,French,5,Pierre Dubois,Portuguese,13
RNN,260,2.8362066745758057,2.8705968141555784,0,0.08846153846153847,0.2,Italian,9,Carlo Romano,Portuguese,13
RNN,261,2.7043089866638184,2.8575731992721556,0,0.08812260536398467,0.2,Vietnamese,17,Nguyễn Anh,Portuguese,13
RNN,262,2.7987682819366455,2.8498145818710325,0,0.08778625954198473,0.2,Italian,9,Matteo Esposito,Portuguese,13
RNN,263,3.089951753616333,2.8891202211380005,0,0.08745247148288973,0.1,German,6,Christian Meyer,Greek,7
RNN,264,2.801675796508789,2.871902060508728,0,0.08712121212121213,0.1,Japanese,10,渡辺さくら,Portuguese,13
RNN,265,2.9883875846862793,2.876579689979553,0,0.08679245283018867,0.1,Russian,14,Михаил Попов,Irish,8
RNN,266,3.0640618801116943,2.8897293329238893,0,0.08646616541353383,0.1,German,6,Christian Wagner,Greek,7
RNN,267,3.0336902141571045,2.9256296157836914,0,0.08614232209737828,0.0,Scottish,15,Hamish Robertson,Portuguese,13
RNN,268,2.813009262084961,2.9114718437194824,0,0.08582089552238806,0.0,French,5,Georges d'Aubigné,Portuguese,13
RNN,269,2.807926893234253,2.8937987327575683,0,0.08550185873605948,0.0,Czech,2,David Dvořák,Greek,7
RNN,270,2.943655014038086,2.904543566703796,0,0.08518518518518518,0.0,Spanish,16,Jorge Gómez,Portuguese,13
RNN,271,2.8147809505462646,2.915590763092041,0,0.08487084870848709,0.0,Japanese,10,鈴木直子,Portuguese,13
RNN,272,2.6013402938842773,2.895847964286804,1,0.08823529411764706,0.1,Greek,7,Σπυρίδων Αλεξίου,Greek,7
RNN,273,2.92746901512146,2.879599690437317,0,0.08791208791208792,0.1,Italian,9,Stefano Ferrari,Portuguese,13
RNN,274,3.017488479614258,2.901180958747864,0,0.08759124087591241,0.1,German,6,Felix Schmidt,Greek,7
RNN,275,2.9422380924224854,2.8965660095214845,0,0.08727272727272728,0.1,Arabic,0,طارق الحداد,Greek,7
RNN,276,2.6093943119049072,2.8510992527008057,1,0.09057971014492754,0.2,Greek,7,Δημήτριος Κωνσταντίνου,Greek,7
RNN,277,2.925673007965088,2.840297532081604,0,0.09025270758122744,0.2,Czech,2,Matěj Procházka,Portuguese,13
RNN,278,2.666534185409546,2.8256500244140623,1,0.09352517985611511,0.3,Portuguese,13,José Jesus,Portuguese,13
RNN,279,2.964695692062378,2.841326904296875,0,0.0931899641577061,0.3,German,6,Wolfgang Hoffmann,Portuguese,13
RNN,280,2.943009376525879,2.8412623405456543,0,0.09285714285714286,0.3,Polish,12,Michał Lewandowski,Portuguese,13
RNN,281,2.9401297569274902,2.8537972211837768,0,0.09252669039145907,0.3,Polish,12,Andrzej Wójcik,Portuguese,13
RNN,282,2.8585925102233887,2.879522442817688,0,0.09219858156028368,0.2,English,4,Joseph Taylor,Portuguese,13
RNN,283,2.9456629753112793,2.88134183883667,0,0.09187279151943463,0.2,Arabic,0,كريم القحطاني,Portuguese,13
RNN,284,2.8112146854400635,2.8607144594192504,0,0.09154929577464789,0.2,Dutch,3,Lotte Meijer,Greek,7
RNN,285,2.6631925106048584,2.832809901237488,1,0.09473684210526316,0.3,Portuguese,13,Bruno Ferreira,Portuguese,13
RNN,286,2.8043735027313232,2.8523078203201293,0,0.0944055944055944,0.2,French,5,Jean-Luc d'Aubigné,Portuguese,13
RNN,287,2.9690513610839844,2.856645655632019,0,0.09407665505226481,0.2,Spanish,16,Sergio Martínez,Portuguese,13
RNN,288,2.960681200027466,2.886060357093811,0,0.09375,0.1,Chinese,1,赵娜,Portuguese,13
RNN,289,2.6619558334350586,2.855786371231079,0,0.09342560553633218,0.1,Greek,7,Θεόδωρος Παπαδάκης,Portuguese,13
RNN,290,3.000605344772339,2.861545968055725,0,0.09310344827586207,0.1,Russian,14,Николай Петров,Portuguese,13
RNN,291,2.9691641330718994,2.864449405670166,0,0.09278350515463918,0.1,Russian,14,Иван Михайлов,Portuguese,13
RNN,292,2.9240283966064453,2.8709929943084718,0,0.09246575342465753,0.1,Spanish,16,Daniel Pérez,Portuguese,13
RNN,293,2.7860965728759766,2.8550363540649415,0,0.09215017064846416,0.1,Japanese,10,加藤京子,Portuguese,13
RNN,294,2.932997941970825,2.8672146797180176,0,0.09183673469387756,0.1,Russian,14,Павел Соколов,Portuguese,13
RNN,295,2.9348483085632324,2.894380259513855,0,0.09152542372881356,0.0,Spanish,16,Jorge Martínez,Portuguese,13
RNN,296,2.8098387718200684,2.8949267864227295,0,0.09121621621621621,0.0,Vietnamese,17,Huỳnh Nam,Portuguese,13
RNN,297,2.8544576168060303,2.883467411994934,0,0.09090909090909091,0.0,French,5,Jules L'Hôpital,Portuguese,13
RNN,298,2.9174258708953857,2.8791418790817263,0,0.09060402684563758,0.0,Scottish,15,Rory Murray,Portuguese,13
RNN,299,2.86482834815979,2.899429130554199,0,0.0903010033444816,0.0,Irish,8,Ciarán Kennedy,Portuguese,13
RNN,300,2.567096471786499,2.8560782432556153,1,0.09333333333333334,0.1,Greek,7,Νικόλαος Αλεξίου,Greek,7
LSTM,1,2.982448101043701,2.982448101043701,0,0.0,0.0,Dutch,3,Kees de Jong,Irish,8
LSTM,2,2.792438268661499,2.8874431848526,0,0.0,0.0,Irish,8,Liam Walsh,Russian,14
LSTM,3,2.857706308364868,2.877530892690023,0,0.0,0.0,Greek,7,Ευάγγελος Παπαδάκης,Irish,8
LSTM,4,2.9898128509521484,2.905601382255554,0,0.0,0.0,Dutch,3,Ruben Smit,Russian,14
LSTM,5,2.9140851497650146,2.907298135757446,0,0.0,0.0,Vietnamese,17,Trần Cường,Irish,8
LSTM,6,2.9203908443450928,2.909480253855387,0,0.0,0.0,Portuguese,13,Jorge Silva,Irish,8
LSTM,7,2.838926076889038,2.8994010857173373,0,0.0,0.0,Arabic,0,عمر الخطيب,Irish,8
LSTM,8,2.7970311641693115,2.8866048455238342,0,0.0,0.0,German,6,Hannah Schneider,Irish,8
LSTM,9,2.956759214401245,2.894399775399102,0,0.0,0.0,Spanish,16,Miguel Pérez,Russian,14
LSTM,10,2.819427967071533,2.886902594566345,0,0.0,0.0,Arabic,0,عمر المالكي,Irish,8
LSTM,11,2.773766040802002,2.8660343885421753,1,0.09090909090909091,0.1,German,6,Wolfgang Hoffmann,German,6
LSTM,12,2.9121387004852295,2.8780044317245483,0,0.08333333333333333,0.1,Vietnamese,17,Huỳnh Hoàng,Irish,8
LSTM,13,2.839505910873413,2.8761843919754027,0,0.07692307692307693,0.1,Greek,7,Στέφανος Αθανασίου,German,6
LSTM,14,2.7904412746429443,2.8562472343444822,0,0.07142857142857142,0.1,Irish,8,Patrick Murphy,Russian,14
LSTM,15,2.9552180767059326,2.860360527038574,0,0.06666666666666667,0.1,French,5,Jean-Luc d'Aubigné,Irish,8
LSTM,16,2.923595428466797,2.8606809854507445,0,0.0625,0.1,Portuguese,13,Rui Oliveira,Irish,8
LSTM,17,2.761898994445801,2.8529782772064207,1,0.11764705882352941,0.2,Irish,8,Aoife Kelly,Irish,8
LSTM,18,2.769141674041748,2.8501893281936646,1,0.16666666666666666,0.3,German,6,Maximilian Hoffmann,German,6
LSTM,19,2.9379379749298096,2.848307204246521,0,0.15789473684210525,0.3,Japanese,10,鈴木翔,German,6
LSTM,20,2.988053798675537,2.8651697874069213,0,0.15,0.3,Czech,2,Štěpán Černý,Irish,8
LSTM,21,2.9929111003875732,2.8870842933654783,0,0.14285714285714285,0.2,Dutch,3,Sander van Dijk,Irish,8
LSTM,22,2.8954267501831055,2.885413098335266,0,0.13636363636363635,0.2,Korean,11,윤수빈,Irish,8
LSTM,23,2.7792694568634033,2.879389452934265,0,0.13043478260869565,0.2,Irish,8,Brendan Murphy,Russian,14
LSTM,24,2.799783229827881,2.880323648452759,0,0.125,0.2,Russian,14,Роман Васильев,Irish,8
LSTM,25,2.986851930618286,2.883487033843994,0,0.12,0.2,Dutch,3,Finn van Dijk,Irish,8
LSTM,26,2.9749984741210938,2.8886273384094237,0,0.11538461538461539,0.2,Czech,2,Petr Veselý,Irish,8
LSTM,27,2.9157233238220215,2.904009771347046,0,0.1111111111111111,0.1,Italian,9,Alessandro Marino,Irish,8
LSTM,28,2.8814141750335693,2.915237021446228,0,0.10714285714285714,0.0,Korean,11,윤상현,Russian,14
LSTM,29,2.76692533493042,2.898135757446289,1,0.13793103448275862,0.1,German,6,Hans Hoffmann,German,6
LSTM,30,2.985719919204712,2.8979023694992065,0,0.13333333333333333,0.1,Czech,2,Marek Novák,Irish,8
LSTM,31,2.8461997509002686,2.8832312345504763,0,0.12903225806451613,0.1,Greek,7,Ελένη Σταυρίδης,Irish,8
LSTM,32,2.911147117614746,2.8848032712936402,0,0.125,0.1,Italian,9,Alessandro Russo,Irish,8
LSTM,33,2.8483920097351074,2.8917155265808105,0,0.12121212121212122,0.1,Greek,7,Αλέξανδρος Παπαδάκης,Irish,8
LSTM,34,2.9886770248413086,2.9106049060821535,0,0.11764705882352941,0.1,Polish,12,Wojciech Wójcik,Irish,8
LSTM,35,2.7932252883911133,2.891242241859436,0,0.11428571428571428,0.1,Russian,14,Андрей Михайлов,Irish,8
LSTM,36,2.86745023727417,2.8804874181747437,0,0.1111111111111111,0.1,Korean,11,박지훈,German,6
LSTM,37,2.8719980716705322,2.8761148929595945,0,0.10810810810810811,0.1,Korean,11,정서준,Irish,8
LSTM,38,2.791355848312378,2.8671090602874756,0,0.10526315789473684,0.1,German,6,Matthias Schulz,Irish,8
LSTM,39,2.7538366317749023,2.8658001899719237,1,0.1282051282051282,0.1,Irish,8,Aoife O'Connor,Irish,8
LSTM,40,2.966102361679077,2.8638384342193604,0,0.125,0.1,Czech,2,Daniel Veselý,Irish,8
LSTM,41,2.957087516784668,2.8749272108078,0,0.12195121951219512,0.1,French,5,Noël Durand,Irish,8
LSTM,42,2.8289527893066406,2.86670777797699,0,0.11904761904761904,0.1,Greek,7,Δημήτριος Γεωργίου,Irish,8
LSTM,43,2.7907540798187256,2.8609439849853517,0,0.11627906976744186,0.1,Russian,14,Роман Кузнецов,Irish,8
LSTM,44,2.7487571239471436,2.836951994895935,1,0.13636363636363635,0.2,Irish,8,Conor O'Connor,Irish,8
LSTM,45,2.916078805923462,2.84923734664917,0,0.13333333333333333,0.2,Vietnamese,17,Lê Phong,Irish,8
LSTM,46,2.9535059928894043,2.8578429222106934,0,0.13043478260869565,0.2,Japanese,10,加藤悠斗,Irish,8
LSTM,47,2.8920295238494873,2.859846067428589,0,0.1276595744680851,0.2,Chinese,1,张霞,Irish,8
LSTM,48,2.8673558235168457,2.8674460649490356,0,0.125,0.2,Chinese,1,陈伟,Irish,8
LSTM,49,2.9861085414886475,2.8906732559204102,0,0.12244897959183673,0.1,Polish,12,Jakub Wójcik,Irish,8
LSTM,50,2.958322048187256,2.889895224571228,0,0.12,0.1,Czech,2,Filip Novotný,Irish,8
LSTM,51,2.9337880611419678,2.887565279006958,0,0.11764705882352941,0.1,Japanese,10,高橋誠,Russian,14
LSTM,52,2.9159812927246094,2.896268129348755,0,0.11538461538461539,0.1,Scottish,15,Angus Murray,Russian,14
LSTM,53,2.7857301235198975,2.8957657337188722,0,0.11320754716981132,0.1,Russian,14,Павел Петров,Irish,8
LSTM,54,2.7491660118103027,2.895806622505188,1,0.12962962962962962,0.1,Irish,8,Michael Kelly,Irish,8
LSTM,55,2.834782361984253,2.887676978111267,0,0.12727272727272726,0.1,Greek,7,Μιχάλης Σταυρίδης,Irish,8
LSTM,56,2.9322474002838135,2.885551118850708,0,0.125,0.1,Vietnamese,17,Phan Quân,Irish,8
LSTM,57,2.7575767040252686,2.872105836868286,1,0.14035087719298245,0.2,Irish,8,Brendan Kennedy,Irish,8
LSTM,58,2.943699359893799,2.8797401905059816,0,0.13793103448275862,0.2,Portuguese,13,Luís Martins,Irish,8
LSTM,59,2.9839017391204834,2.879519510269165,0,0.13559322033898305,0.2,Polish,12,Grzegorz Kowalczyk,Irish,8
LSTM,60,2.8381741046905518,2.8675047159194946,0,0.13333333333333333,0.2,Greek,7,Ευάγγελος Παπαδάκης,Irish,8
LSTM,61,2.973611354827881,2.871487045288086,0,0.13114754098360656,0.2,Spanish,16,Fernando Sánchez,Irish,8
LSTM,62,2.9572041034698486,2.8756093263626097,0,0.12903225806451613,0.2,Czech,2,Adam Němec,Irish,8
LSTM,63,2.898343324661255,2.8868706464767455,0,0.12698412698412698,0.2,Chinese,1,李军,Russian,14
LSTM,64,2.8557963371276855,2.897533679008484,0,0.125,0.1,English,4,James Taylor,Irish,8
LSTM,65,2.9588265419006348,2.909938097000122,0,0.12307692307692308,0.1,French,5,Mathieu d'Aubigné,Irish,8
LSTM,66,2.9389779567718506,2.910611152648926,0,0.12121212121212122,0.1,Portuguese,13,Diogo Martins,Irish,8
LSTM,67,2.962733507156372,2.931126832962036,0,0.11940298507462686,0.0,Czech,2,Břetislav Černý,Irish,8
LSTM,68,2.978172779083252,2.9345741748809813,0,0.11764705882352941,0.0,Polish,12,Grzegorz Zieliński,Irish,8
LSTM,69,2.7908313274383545,2.9152671337127685,0,0.11594202898550725,0.0,Russian,14,Олег Васильев,Irish,8
LSTM,70,2.748685121536255,2.9063182353973387,1,0.12857142857142856,0.1,Irish,8,Patrick Gallagher,Irish,8
LSTM,71,2.845135450363159,2.8934706449508667,0,0.1267605633802817,0.1,Arabic,0,ماجد الشمري,Irish,8
LSTM,72,2.992626667022705,2.8970129013061525,0,0.125,0.1,Dutch,3,Lucas Smit,Irish,8
LSTM,73,2.912078380584717,2.8983864068984984,0,0.1232876712328767,0.1,Vietnamese,17,Đặng Long,Irish,8
LSTM,74,2.750582218170166,2.8878649950027464,1,0.13513513513513514,0.2,Irish,8,Brian Kennedy,Irish,8
LSTM,75,2.941908121109009,2.886173152923584,0,0.13333333333333333,0.2,Japanese,10,鈴木蓮,Irish,8
LSTM,76,2.917504072189331,2.884025764465332,0,0.13157894736842105,0.2,Italian,9,Luca Romano,Irish,8
LSTM,77,2.9457457065582275,2.8823269844055175,0,0.12987012987012986,0.2,French,5,Noël Richard,Irish,8
LSTM,78,2.8348565101623535,2.867995357513428,0,0.1282051282051282,0.2,Arabic,0,خالد القحطاني,Irish,8
LSTM,79,2.7436373233795166,2.863275957107544,1,0.13924050632911392,0.3,Irish,8,Ronan McCarthy,Irish,8
LSTM,80,2.949650287628174,2.8833724737167357,0,0.1375,0.2,French,5,Hugo Durand,Irish,8
LSTM,81,2.988844633102417,2.8977433919906614,0,0.13580246913580246,0.2,Dutch,3,Jan Smit,Irish,8
LSTM,82,2.915282726287842,2.8900089979171755,0,0.13414634146341464,0.2,Italian,9,Carlo Marino,Irish,8
LSTM,83,2.9676709175109863,2.8955682516098022,0,0.13253012048192772,0.2,Spanish,16,Pablo Pérez,Irish,8
LSTM,84,2.796611785888672,2.9001712083816527,0,0.13095238095238096,0.1,German,6,Hannah Schmidt,Irish,8
LSTM,85,2.8828680515289307,2.894267201423645,0,0.12941176470588237,0.1,Korean,11,임지민,Irish,8
LSTM,86,2.9449284076690674,2.8970096349716186,0,0.12790697674418605,0.1,French,5,Jean-Luc Durand,Irish,8
LSTM,87,2.9736697673797607,2.899802041053772,0,0.12643678160919541,0.1,Spanish,16,Alejandro García,Irish,8
LSTM,88,2.9320003986358643,2.909516429901123,0,0.125,0.1,Japanese,10,山本裕子,Irish,8
LSTM,89,2.8427186012268066,2.919424557685852,0,0.12359550561797752,0.0,Arabic,0,إبراهيم الخطيب,Irish,8
LSTM,90,2.872143507003784,2.911673879623413,0,0.12222222222222222,0.0,Korean,11,최예은,Irish,8
LSTM,91,2.8402445316314697,2.8968138694763184,0,0.12087912087912088,0.0,Greek,7,Στέφανος Παπαδόπουλος,Irish,8
LSTM,92,2.816380739212036,2.886923670768738,0,0.11956521739130435,0.0,Greek,7,Αλέξανδρος Βασιλείου,Irish,8
LSTM,93,2.9677019119262695,2.886926770210266,0,0.11827956989247312,0.0,Czech,2,Petr Svoboda,Irish,8
LSTM,94,2.909348964691162,2.8982004880905152,0,0.11702127659574468,0.0,Scottish,15,Stuart MacDonald,Irish,8
LSTM,95,2.9135661125183105,2.901270294189453,0,0.11578947368421053,0.0,Vietnamese,17,Đặng Phong,Irish,8
LSTM,96,2.900858163833618,2.896863269805908,0,0.11458333333333333,0.0,English,4,Matthew Johnson,Irish,8
LSTM,97,2.903857707977295,2.8898820638656617,0,0.1134020618556701,0.0,Scottish,15,Alasdair Graham,Irish,8
LSTM,98,2.942261219024658,2.890908145904541,0,0.11224489795918367,0.0,French,5,Gabriel Petit,Irish,8
LSTM,99,2.9597256183624268,2.902608847618103,0,0.1111111111111111,0.0,Spanish,16,Pablo Pérez,Irish,8
LSTM,100,2.9353489875793457,2.908929395675659,0,0.11,0.0,Portuguese,13,André Ferreira,Irish,8
LSTM,101,2.929307460784912,2.9178356885910035,0,0.10891089108910891,0.0,Vietnamese,17,Đặng Minh,Irish,8
LSTM,102,2.7773916721343994,2.9139367818832396,0,0.10784313725490197,0.0,German,6,Klaus Hoffmann,Irish,8
LSTM,103,2.913421154022217,2.9085087060928343,0,0.10679611650485436,0.0,Italian,9,Antonio Romano,Irish,8
LSTM,104,2.86873459815979,2.9044472694396974,0,0.10576923076923077,0.0,Korean,11,강예준,Irish,8
LSTM,105,2.9637231826782227,2.9094629764556883,0,0.10476190476190476,0.0,Spanish,16,Pablo Martínez,Irish,8
LSTM,106,2.992600679397583,2.918637228012085,0,0.10377358490566038,0.0,Dutch,3,Hendrik van den Berg,Irish,8
LSTM,107,2.8321759700775146,2.911469054222107,0,0.102803738317757,0.0,Greek,7,Μαρία Παπαδόπουλος,Irish,8
LSTM,108,2.938122510910034,2.9110551834106446,0,0.10185185185185185,0.0,Japanese,10,佐藤裕子,Irish,8
LSTM,109,2.927431344985962,2.907825756072998,0,0.10091743119266056,0.0,Vietnamese,17,Lê Thành,Irish,8
LSTM,110,2.826127290725708,2.8969035863876345,0,0.1,0.0,Greek,7,Δημήτριος Παπαδόπουλος,Irish,8
LSTM,111,2.953312873840332,2.8993041276931764,0,0.0990990990990991,0.0,Czech,2,Petr Němec,Irish,8
LSTM,112,2.897512912750244,2.911316251754761,0,0.09821428571428571,0.0,Chinese,1,张霞,Irish,8
LSTM,113,2.96626615524292,2.916600751876831,0,0.09734513274336283,0.0,Czech,2,Jiří Novák,Irish,8
LSTM,114,2.9229321479797363,2.922020506858826,0,0.09649122807017543,0.0,Japanese,10,佐藤健一,Irish,8
LSTM,115,2.9578747749328613,2.9214356660842897,0,0.09565217391304348,0.0,Spanish,16,Alejandro Rodríguez,Irish,8
LSTM,116,2.7364165782928467,2.895817255973816,1,0.10344827586206896,0.1,Irish,8,Brendan O'Connor,Irish,8
LSTM,117,2.893350124359131,2.9019346714019774,0,0.10256410256410256,0.1,Scottish,15,Ross MacKenzie,Irish,8
LSTM,118,2.9215681552886963,2.900279235839844,0,0.1016949152542373,0.1,Vietnamese,17,Trần Minh,Irish,8
LSTM,119,2.8798251152038574,2.8955186128616335,0,0.10084033613445378,0.1,Scottish,15,Callum Campbell,Irish,8
LSTM,120,2.9065968990325928,2.9035655736923216,0,0.1,0.1,Scottish,15,Ewan Murray,Irish,8
LSTM,121,2.798940420150757,2.888128328323364,0,0.09917355371900827,0.1,German,6,Jürgen Schmidt,Irish,8
LSTM,122,2.9862256050109863,2.8969995975494385,0,0.09836065573770492,0.1,Dutch,3,Daan Smit,Irish,8
LSTM,123,2.9356532096862793,2.8939383029937744,0,0.0975609756097561,0.1,Portuguese,13,Francisco Oliveira,Irish,8
LSTM,124,2.927279472351074,2.8943730354309083,0,0.0967741935483871,0.1,Portuguese,13,Pedro Costa,Irish,8
LSTM,125,2.802914619445801,2.8788770198822022,0,0.096,0.1,Russian,14,Виктор Новиков,Irish,8
LSTM,126,2.867504119873047,2.891985774040222,0,0.09523809523809523,0.0,Chinese,1,吴杰,Irish,8
LSTM,127,2.9683098793029785,2.899481749534607,0,0.09448818897637795,0.0,Dutch,3,Sem de Jong,Irish,8
LSTM,128,2.9879767894744873,2.906122612953186,0,0.09375,0.0,Polish,12,Michał Woźniak,Irish,8
LSTM,129,2.9249660968780518,2.9106367111206053,0,0.09302325581395349,0.0,Japanese,10,鈴木愛,Irish,8
LSTM,130,2.8151369094848633,2.9014907121658324,0,0.09230769230769231,0.0,Greek,7,Ανδρέας Γεωργίου,Irish,8
LSTM,131,2.7856736183166504,2.900164031982422,0,0.0916030534351145,0.0,German,6,Felix Wagner,Irish,8
LSTM,132,2.7984557151794434,2.8813870429992674,0,0.09090909090909091,0.0,Russian,14,Олег Петров,Irish,8
LSTM,133,2.9255142211914062,2.88037314414978,0,0.09022556390977443,0.0,Portuguese,13,Miguel Ferreira,Irish,8
LSTM,134,2.7408339977264404,2.8617285966873167,1,0.09701492537313433,0.1,Irish,8,Saoirse Doyle,Irish,8
LSTM,135,2.8224709033966064,2.8636842250823973,0,0.0962962962962963,0.1,Greek,7,Σοφία Παπαδόπουλος,Irish,8
LSTM,136,2.7971251010894775,2.8566463232040404,0,0.09558823529411764,0.1,Russian,14,Александр Соколов,Irish,8
LSTM,137,2.9644978046417236,2.856265115737915,0,0.0948905109489051,0.1,Dutch,3,Joris de Jong,Irish,8
LSTM,138,2.9084885120391846,2.848316287994385,0,0.09420289855072464,0.1,Vietnamese,17,Nguyễn Dũng,Irish,8
LSTM,139,2.948939323425293,2.850713610649109,0,0.09352517985611511,0.1,Czech,2,David Němec,Irish,8
LSTM,140,2.8051209449768066,2.8497120141983032,0,0.09285714285714286,0.1,Greek,7,Ιωάννης Γεωργίου,Irish,8
LSTM,141,2.9374160766601562,2.864886260032654,0,0.09219858156028368,0.1,Portuguese,13,Carlos Rodrigues,Irish,8
LSTM,142,2.8793883323669434,2.872979521751404,0,0.09154929577464789,0.1,Scottish,15,Ross MacKenzie,Irish,8
LSTM,143,2.992380142211914,2.8796661138534545,0,0.09090909090909091,0.1,Polish,12,Kamil Nowak,Irish,8
LSTM,144,2.940000057220459,2.8995827198028565,0,0.09027777777777778,0.0,French,5,Pierre Robert,Irish,8
LSTM,145,2.848843812942505,2.9022200107574463,0,0.0896551724137931,0.0,Arabic,0,مصطفى الغامدي,Irish,8
LSTM,146,2.7387239933013916,2.896379899978638,1,0.0958904109589041,0.1,Irish,8,Brian Doyle,Irish,8
LSTM,147,2.9213154315948486,2.8920616626739504,0,0.09523809523809523,0.1,Italian,9,Gabriele Romano,Irish,8
LSTM,148,2.9021825790405273,2.8914310693740846,0,0.0945945945945946,0.1,Vietnamese,17,Võ Khang,Irish,8
LSTM,149,2.885418653488159,2.885079002380371,0,0.09395973154362416,0.1,Scottish,15,Isla MacLeod,Irish,8
LSTM,150,2.7966573238372803,2.8842326402664185,0,0.09333333333333334,0.1,German,6,Maximilian Fischer,Irish,8
LSTM,151,2.786024570465088,2.869093489646912,0,0.09271523178807947,0.1,German,6,Friedrich Müller,Irish,8
LSTM,152,2.9049551486968994,2.8716501712799074,0,0.09210526315789473,0.1,Vietnamese,17,Nguyễn Ngọc,Irish,8
LSTM,153,2.9297139644622803,2.8653835535049437,0,0.0915032679738562,0.1,Japanese,10,佐藤誠,Irish,8
LSTM,154,2.880201578140259,2.859403705596924,0,0.09090909090909091,0.1,Chinese,1,赵洋,Irish,8
LSTM,155,2.880444288253784,2.8625637531280517,0,0.09032258064516129,0.1,Scottish,15,Hamish Fraser,Irish,8
LSTM,156,2.965951919555664,2.885286545753479,0,0.08974358974358974,0.0,Spanish,16,Alejandro González,Irish,8
LSTM,157,2.894252061843872,2.882580208778381,0,0.08917197452229299,0.0,Chinese,1,黄勇,German,6
LSTM,158,2.9487385749816895,2.8872358083724974,0,0.08860759493670886,0.0,Czech,2,Ondřej Novotný,Irish,8
LSTM,159,2.9459633827209473,2.8932902812957764,0,0.0880503144654088,0.0,Czech,2,David Veselý,Irish,8
LSTM,160,2.9633336067199707,2.9099579095840453,0,0.0875,0.0,Czech,2,David Horák,Irish,8
LSTM,161,2.807525873184204,2.912108039855957,0,0.08695652173913043,0.0,Greek,7,Νικόλαος Αθανασίου,Irish,8
LSTM,162,2.9807498455047607,2.919687509536743,0,0.08641975308641975,0.0,Dutch,3,Dirk Visser,Irish,8
LSTM,163,2.7953147888183594,2.906247591972351,0,0.08588957055214724,0.0,Greek,7,Βασίλειος Βασιλείου,Irish,8
