model,step,loss,rolling_loss,correct,running_accuracy,window_accuracy,category,target_index,name,predicted_category,predicted_index
RNN,1749,0.5119840502738953,0.5060111499298364,1,0.6455117209834191,0.82,Italian,9,Alessandro Marino,Italian,9
RNN,1750,0.3441467583179474,0.47773451154120267,1,0.6457142857142857,0.84,Spanish,16,Pedro Díaz,Spanish,16
RNN,1751,0.35664692521095276,0.4685960925091058,1,0.6459166190748143,0.84,Portuguese,13,Jorge Costa,Portuguese,13
RNN,1752,0.037508901208639145,0.45541561362333594,1,0.6461187214611872,0.84,Polish,12,Piotr Kowalski,Polish,12
RNN,1753,0.031450096517801285,0.45128322337754073,1,0.6463205932686823,0.84,Vietnamese,17,Phan Quân,Vietnamese,17
RNN,1754,0.03727981075644493,0.4262148299533874,1,0.6465222348916762,0.86,English,4,Daniel Brown,English,4
RNN,1755,0.04366736859083176,0.42395171833224593,1,0.6467236467236467,0.86,Czech,2,Václav Dvořák,Czech,2
RNN,1756,0.045399513095617294,0.41836798016913235,1,0.6469248291571754,0.86,Czech,2,Josef Kučera,Czech,2
RNN,1757,2.691739082336426,0.46204358284361663,0,0.6465566306203756,0.84,German,6,Hannah Schmidt,Irish,8
RNN,1758,0.020717879757285118,0.4562191204819828,1,0.6467576791808873,0.84,Vietnamese,17,Hoàng Dũng,Vietnamese,17
RNN,1759,0.01581764593720436,0.45345700793899596,1,0.6469584991472428,0.84,Polish,12,Łukasz Zieliński,Polish,12
RNN,1760,0.05166517198085785,0.4503789069596678,1,0.647159090909091,0.84,Czech,2,Václav Dvořák,Czech,2
RNN,1761,1.522130012512207,0.4805028569046408,0,0.6467915956842702,0.82,Portuguese,13,Miguel Sousa,Czech,2
RNN,1762,0.08284734189510345,0.47068816029466687,1,0.6469920544835415,0.82,Greek,7,Στέφανος Παπαδόπουλος,Greek,7
RNN,1763,0.06169799342751503,0.47140168086625633,1,0.6471922858763471,0.82,Greek,7,Ιωάννης Παπαδάκης,Greek,7
RNN,1764,1.548335075378418,0.4760624422226101,1,0.6473922902494331,0.84,Portuguese,13,Luís Santos,Portuguese,13
RNN,1765,0.009251818060874939,0.45148075685836375,1,0.6475920679886685,0.86,Russian,14,Павел Соколов,Russian,14
RNN,1766,0.019837552681565285,0.4514811191428453,1,0.6477916194790487,0.86,Chinese,1,刘平,Chinese,1
RNN,1767,1.2586760520935059,0.443866444574669,0,0.6474250141482739,0.86,French,5,Jules Bernard,Scottish,15
RNN,1768,0.011679367162287235,0.4419438155647367,1,0.6476244343891403,0.86,Arabic,0,أحمد القحطاني,Arabic,0
RNN,1769,0.1003900095820427,0.43496057993732395,1,0.647823629169022,0.86,English,4,J.R. Taylor,English,4
RNN,1770,0.9305002093315125,0.4532964683417231,0,0.6474576271186441,0.84,Arabic,0,أحمد النجار,Vietnamese,17
RNN,1771,1.5626792907714844,0.4836028165463358,1,0.6476566911349521,0.84,Scottish,15,Hamish Stewart,Scottish,15
RNN,1772,0.19108076393604279,0.4868349808920175,1,0.6478555304740407,0.84,Spanish,16,Luis Sánchez,Spanish,16
RNN,1773,1.7759695053100586,0.5095996207464486,0,0.6474901297236323,0.82,Irish,8,Liam O'Brien,German,6
RNN,1774,0.019207904115319252,0.5075035626534372,1,0.6476888387824127,0.82,Korean,11,이예준,Korean,11
RNN,1775,0.3312787711620331,0.5123375205043703,1,0.647887323943662,0.82,Irish,8,Fionn Kennedy,Irish,8
RNN,1776,0.5132718682289124,0.5213147077802569,1,0.6480855855855856,0.82,Dutch,3,Sophie Meijer,Dutch,3
RNN,1777,0.004167206585407257,0.5210995494294912,1,0.6482836240855374,0.82,Arabic,0,حسن الغامدي,Arabic,0
RNN,1778,0.09858309477567673,0.520637045847252,1,0.6484814398200225,0.82,Portuguese,13,Luís Pereira,Portuguese,13
RNN,1779,3.2568347454071045,0.58237493311055,0,0.6481169196177627,0.8,Spanish,16,Pedro García,Italian,9
RNN,1780,0.26642942428588867,0.5852135354746133,1,0.648314606741573,0.8,Irish,8,Liam Kennedy,Irish,8
RNN,1781,0.07125856727361679,0.5855589136946946,1,0.6485120718697361,0.8,Czech,2,Ondřej Kučera,Czech,2
RNN,1782,0.10816425830125809,0.58740165268071,1,0.6487093153759821,0.8,Russian,14,Иван Васильев,Russian,14
RNN,1783,0.03889325633645058,0.539931956352666,1,0.6489063376332025,0.82,Korean,11,김수빈,Korean,11
RNN,1784,1.2365669012069702,0.5637926836777478,1,0.649103139013453,0.82,Scottish,15,Fergus Graham,Scottish,15
RNN,1785,0.6275094151496887,0.5649477537441999,1,0.6492997198879552,0.82,French,5,Mathieu Robert,French,5
RNN,1786,2.256040096282959,0.5966268094349653,0,0.648936170212766,0.8,French,5,Étienne Petit,Portuguese,13
RNN,1787,0.1041242703795433,0.5985881240013987,1,0.6491326245103526,0.8,Dutch,3,Kees Visser,Dutch,3
RNN,1788,2.6879734992980957,0.6522381783649326,0,0.6487695749440716,0.78,Dutch,3,Anne de Vries,Portuguese,13
RNN,1789,2.2959675788879395,0.697953031193465,0,0.6484069312465064,0.76,Spanish,16,Alejandro García,Italian,9
RNN,1790,0.0288678165525198,0.697840535286814,1,0.6486033519553073,0.76,Chinese,1,王敏,Chinese,1
RNN,1791,0.014956715516746044,0.6958909788727761,1,0.6487995533221664,0.76,Greek,7,Θεόδωρος Παπαδόπουλος,Greek,7
RNN,1792,0.7380277514457703,0.6808597972989082,1,0.6489955357142857,0.78,Scottish,15,Niall Stewart,Scottish,15
RNN,1793,0.03197129815816879,0.5956981463730335,1,0.649191299498048,0.8,Polish,12,Zbigniew Kowalski,Polish,12
RNN,1794,2.5398776531219482,0.645999754332006,0,0.6488294314381271,0.78,French,5,Hugo Martin,English,4
RNN,1795,0.11952398717403412,0.6479812717437744,1,0.649025069637883,0.78,Vietnamese,17,Đặng Cường,Vietnamese,17
RNN,1796,0.0717225968837738,0.6185680788755417,1,0.6492204899777283,0.8,Portuguese,13,Filipe Ferreira,Portuguese,13
RNN,1797,0.009418104775249958,0.6182894962467254,1,0.6494156928213689,0.8,Japanese,10,田中直子,Japanese,10
RNN,1798,1.0158852338790894,0.6349924042262137,1,0.6496106785317018,0.8,Portuguese,13,Carlos Sousa,Portuguese,13
RNN,1799,0.013547387905418873,0.6250236709788441,1,0.6498054474708171,0.8,Japanese,10,田中美咲,Japanese,10
RNN,1800,0.8106107115745544,0.6343529500439763,1,0.65,0.8,Czech,2,Jakub Veselý,Czech,2
RNN,1801,0.016193177551031113,0.6275438750907779,1,0.6501943364797335,0.8,Korean,11,이서준,Korean,11
RNN,1802,0.015173837542533875,0.6270971738174558,1,0.6503884572697003,0.8,Spanish,16,Luis Gómez,Spanish,16
RNN,1803,0.022653020918369293,0.6269212323054671,1,0.6505823627287853,0.8,Chinese,1,张丽,Chinese,1
RNN,1804,0.014527969062328339,0.6264661954715848,1,0.6507760532150776,0.8,Greek,7,Σπυρίδων Κωνσταντίνου,Greek,7
RNN,1805,0.0199419092386961,0.625991686284542,1,0.6509695290858726,0.8,Chinese,1,杨娜,Chinese,1
RNN,1806,0.1741221398115158,0.62856613881886,1,0.6511627906976745,0.8,Czech,2,Václav Procházka,Czech,2
RNN,1807,0.1835266798734665,0.5784018907696009,1,0.6513558384061982,0.82,Italian,9,Vincenzo Greco,Italian,9
RNN,1808,0.47870108485221863,0.5875615548714995,1,0.6515486725663717,0.82,Italian,9,Carlo Bianchi,Italian,9
RNN,1809,0.4625299870967865,0.5964958016946912,1,0.6517412935323383,0.82,Czech,2,Petr Veselý,Czech,2
RNN,1810,0.01488601416349411,0.5957602185383439,1,0.6519337016574586,0.82,Russian,14,Андрей Иванов,Russian,14
RNN,1811,0.028168730437755585,0.5658809928968549,1,0.6521258972943126,0.84,Korean,11,박도윤,Korean,11
RNN,1812,0.7630788683891296,0.5794856234267354,1,0.652317880794702,0.84,Italian,9,Davide Ricci,Italian,9
RNN,1813,0.11510024964809418,0.580553668551147,1,0.6525096525096525,0.84,Italian,9,Giovanni Greco,Italian,9
RNN,1814,0.0022646752186119556,0.5496322605479509,1,0.6527012127894156,0.84,Greek,7,Αικατερίνη Αθανασίου,Greek,7
RNN,1815,0.03456101939082146,0.5501384445745497,1,0.6528925619834711,0.84,Korean,11,윤도윤,Korean,11
RNN,1816,2.822160005569458,0.6061848936323077,0,0.6525330396475771,0.82,Scottish,15,Stuart Robertson,English,4
RNN,1817,1.1206344366073608,0.6034240613225847,1,0.6527242707760044,0.84,German,6,Thomas Hoffmann,German,6
RNN,1818,0.06521660834550858,0.6044948061462492,1,0.652915291529153,0.84,Vietnamese,17,Đặng Nam,Vietnamese,17
RNN,1819,0.008705757558345795,0.6026611211057752,1,0.6531061022539857,0.84,Greek,7,Αικατερίνη Παπαδάκης,Greek,7
RNN,1820,0.012958717532455921,0.5843102912697941,1,0.6532967032967033,0.86,Arabic,0,خالد الهاشمي,Arabic,0
RNN,1821,0.09923617541790009,0.5550414289627225,1,0.6534870950027457,0.86,Arabic,0,مصطفى النجار,Arabic,0
RNN,1822,0.028917847201228142,0.5517981706280262,1,0.6536772777167947,0.86,Vietnamese,17,Hoàng Hùng,Vietnamese,17
RNN,1823,0.004888131283223629,0.5163765431474894,1,0.6538672517827756,0.88,Arabic,0,حسن الغامدي,Arabic,0
RNN,1824,0.004542033653706312,0.5160832257382572,1,0.6540570175438597,0.88,Arabic,0,ماجد القحطاني,Arabic,0
RNN,1825,0.41342008113861084,0.5177260519377888,1,0.6542465753424658,0.88,Polish,12,Jakub Woźniak,Polish,12
RNN,1826,0.06241312250494957,0.5087088770233095,1,0.6544359255202629,0.88,Italian,9,Fabio Russo,Italian,9
RNN,1827,1.0887857675552368,0.5304012482427061,1,0.6546250684181719,0.88,German,6,Maximilian Wagner,German,6
RNN,1828,0.0017898743972182274,0.5284653838351369,1,0.6548140043763676,0.88,Greek,7,Χρήστος Αθανασίου,Greek,7
RNN,1829,0.23831526935100555,0.4680949943140149,1,0.655002733734281,0.9,Scottish,15,Rory MacDonald,Scottish,15
RNN,1830,0.6371713280677795,0.4755098323896527,1,0.6551912568306011,0.9,English,4,Robert St. John,English,4
RNN,1831,2.404209613800049,0.5221688533201814,0,0.6548334243582742,0.88,Irish,8,Conor Kelly,Portuguese,13
RNN,1832,0.019575968384742737,0.5203970875218511,1,0.6550218340611353,0.88,Chinese,1,张平,Chinese,1
RNN,1833,0.0442633330821991,0.520504489056766,1,0.6552100381887616,0.88,Spanish,16,Diego Martínez,Spanish,16
RNN,1834,0.01353609748184681,0.49604387298226355,1,0.6553980370774264,0.88,Korean,11,강하은,Korean,11
RNN,1835,0.01904323697090149,0.4838745494186878,1,0.6555858310626703,0.88,Czech,2,Jiří Veselý,Czech,2
RNN,1836,0.49357590079307556,0.44862526550889015,1,0.6557734204793029,0.9,Dutch,3,Lars Janssen,Dutch,3
RNN,1837,0.245936781167984,0.451461515724659,1,0.6559608056614045,0.9,English,4,Michael Taylor,English,4
RNN,1838,2.7079849243164062,0.4518617442250252,0,0.6556039173014145,0.9,Polish,12,Szymon Nowak,Czech,2
RNN,1839,0.013901669532060623,0.4062204260379076,1,0.6557911908646004,0.92,Chinese,1,杨艳,Chinese,1
RNN,1840,0.05749448016285896,0.4067929593101144,1,0.6559782608695652,0.92,English,4,James Brown,English,4
RNN,1841,0.0952518954873085,0.40839886290952565,1,0.6561651276480174,0.92,Italian,9,Fabio Esposito,Italian,9
RNN,1842,0.03478831797838211,0.39433407424017786,1,0.6563517915309446,0.92,Japanese,10,渡辺太郎,Japanese,10
RNN,1843,0.01875126175582409,0.39406967351213096,1,0.6565382528486163,0.92,Japanese,10,伊藤花子,Japanese,10
RNN,1844,0.006226782221347094,0.34339665609411896,1,0.6567245119305857,0.94,Russian,14,Евгений Смирнов,Russian,14
RNN,1845,0.1311442106962204,0.34362906056456266,1,0.656910569105691,0.94,Greek,7,Σοφία Παπαδόπουλος,Greek,7
RNN,1846,2.6016335487365723,0.39422727960161863,0,0.656554712892741,0.92,German,6,Friedrich Schmidt,Russian,14
RNN,1847,0.10338149964809418,0.39610654749907553,1,0.6567406605305901,0.92,Dutch,3,Lotte Jansen,Dutch,3
RNN,1848,1.8652598857879639,0.413094040537253,0,0.6563852813852814,0.9,Dutch,3,Willem de Vries,English,4
RNN,1849,0.008430724032223225,0.4129917072597891,1,0.6565711195240671,0.9,Russian,14,Юрий Попов,Russian,14
RNN,1850,0.30800700187683105,0.40293963306583463,1,0.6567567567567567,0.9,Japanese,10,渡辺健,Japanese,10
RNN,1851,0.30865246057510376,0.4087888187263161,1,0.6569421934089681,0.9,Dutch,3,Sophie Janssen,Dutch,3
RNN,1852,0.01244964636862278,0.4087343349028379,1,0.6571274298056156,0.9,Korean,11,임하은,Korean,11
RNN,1853,0.31155118346214294,0.4145122981537133,1,0.657312466270912,0.9,German,6,Maximilian Meyer,German,6
RNN,1854,0.3688323497772217,0.42159838576801123,1,0.6574973031283711,0.9,Italian,9,Vincenzo Romano,Italian,9
RNN,1855,0.6531574130058289,0.43426269584335386,1,0.6576819407008087,0.9,Irish,8,Niall Kelly,Irish,8
RNN,1856,0.21741101145744324,0.4351284732762724,1,0.6578663793103449,0.9,Czech,2,Jan Novotný,Czech,2
RNN,1857,0.02538132295012474,0.43196556613780557,1,0.658050619278406,0.9,Italian,9,Alessandro Greco,Italian,9
RNN,1858,0.015955274924635887,0.42271064993925395,1,0.6582346609257266,0.9,Chinese,1,张明,Chinese,1
RNN,1859,0.040320005267858505,0.4142664503026754,1,0.6584185045723507,0.9,Japanese,10,鈴木彩,Japanese,10
RNN,1860,0.5526199340820312,0.42502112870104614,1,0.6586021505376344,0.9,Czech,2,Pavel Němec,Czech,2
RNN,1861,0.006078921724110842,0.4245793325267732,1,0.6587855991402471,0.9,Greek,7,Θεόδωρος Νικολάου,Greek,7
RNN,1862,0.02165856398642063,0.409750926438719,1,0.658968850698174,0.9,Polish,12,Wojciech Lewandowski,Polish,12
RNN,1863,0.025192677974700928,0.4079527750052512,1,0.6591519055287172,0.9,Chinese,1,吴娟,Chinese,1
RNN,1864,0.04702460393309593,0.40884797357954084,1,0.6593347639484979,0.9,Italian,9,Fabio Esposito,Italian,9
RNN,1865,1.5120913982391357,0.43839858115650715,0,0.6589812332439678,0.88,French,5,Gabriel Martin,Italian,9
RNN,1866,0.0077306851744651794,0.3821099947486073,1,0.6591639871382636,0.9,Polish,12,Kamil Kamiński,Polish,12
RNN,1867,0.013142155483365059,0.35996014912612734,1,0.659346545259775,0.9,Vietnamese,17,Đặng Linh,Vietnamese,17
RNN,1868,0.033801596611738205,0.359331848891452,1,0.6595289079229122,0.9,Vietnamese,17,Phạm Dũng,Vietnamese,17
RNN,1869,0.17127376794815063,0.36258320909924807,1,0.6597110754414125,0.9,Dutch,3,Anne Bakker,Dutch,3
RNN,1870,0.03975067287683487,0.3631190482061356,1,0.6598930481283423,0.9,Dutch,3,Sem Jansen,Dutch,3
RNN,1871,2.6510732173919678,0.414155789045617,0,0.6595403527525387,0.88,Dutch,3,Hendrik de Jong,Czech,2
RNN,1872,0.01853339374065399,0.4139480999764055,1,0.6597222222222222,0.88,Chinese,1,周平,Chinese,1
RNN,1873,0.0627870112657547,0.4151060775760561,1,0.6599038974906567,0.88,Greek,7,Αθανάσιος Παπαδάκης,Greek,7
RNN,1874,0.17614290118217468,0.41853809492662547,1,0.66008537886873,0.88,German,6,Klaus Meyer,German,6
RNN,1875,0.014227384701371193,0.4105542409978807,1,0.6602666666666667,0.88,Korean,11,장지민,Korean,11
RNN,1876,0.06679556518793106,0.4106418898515403,1,0.6604477611940298,0.88,Czech,2,Michal Veselý,Czech,2
RNN,1877,0.9241690039634705,0.407349554579705,1,0.660628662759723,0.88,Irish,8,Aoife Murphy,Irish,8
RNN,1878,0.12456056475639343,0.4098049683868885,1,0.6608093716719915,0.88,Arabic,0,وليد الحداد,Arabic,0
RNN,1879,2.330172538757324,0.4516421137750149,0,0.660457690260777,0.86,German,6,Dieter Schulz,Dutch,3
RNN,1880,0.010267061181366444,0.43910402843728663,1,0.6606382978723404,0.86,Russian,14,Максим Петров,Russian,14
RNN,1881,0.09290742129087448,0.3928779845871031,1,0.6608187134502924,0.88,Czech,2,Martin Černý,Czech,2
RNN,1882,0.05650029331445694,0.3936164710856974,1,0.6609989373007439,0.88,Dutch,3,Thomas de Jong,Dutch,3
RNN,1883,0.006637312937527895,0.392863950682804,1,0.6611789697291556,0.88,Russian,14,Максим Иванов,Russian,14
RNN,1884,0.35522955656051636,0.39969781986437736,1,0.6613588110403397,0.88,French,5,François Dubois,French,5
RNN,1885,0.791735053062439,0.41515165618620814,1,0.6615384615384615,0.88,Portuguese,13,Pedro Sousa,Portuguese,13
RNN,1886,0.03044099733233452,0.4058889581169933,1,0.6617179215270413,0.88,Polish,12,Marcin Lewandowski,Polish,12
RNN,1887,0.003475817386060953,0.40103973884135485,1,0.661897191308956,0.88,Arabic,0,سليم الغامدي,Arabic,0
RNN,1888,0.15154607594013214,0.34991096187382936,1,0.6620762711864406,0.9,Portuguese,13,Carlos Ferreira,Portuguese,13
RNN,1889,0.06009311601519585,0.35083479080349206,1,0.6622551614610905,0.9,Korean,11,박수빈,Korean,11
RNN,1890,2.447523832321167,0.39863537784665826,0,0.6619047619047619,0.88,French,5,Jules Petit,German,6
RNN,1891,1.1006039381027222,0.4187424186989665,1,0.662083553675304,0.88,Irish,8,Aidan Doyle,Irish,8
RNN,1892,1.949847936630249,0.45704361107200386,0,0.6617336152219874,0.86,English,4,Thomas Smith,Italian,9
RNN,1893,0.003010267624631524,0.45672879118938,1,0.6619123085050185,0.86,Greek,7,Αλέξανδρος Αλεξίου,Greek,7
RNN,1894,1.009929895401001,0.4768028534529731,1,0.662090813093981,0.86,Italian,9,Francesco Colombo,Italian,9
RNN,1895,1.2133444547653198,0.49844685833435504,0,0.6617414248021108,0.84,Portuguese,13,João Martins,French,5
RNN,1896,0.4034439027309418,0.45448306541424244,1,0.6619198312236287,0.86,Scottish,15,Rory MacDonald,Scottish,15
RNN,1897,0.023043816909193993,0.45287631175946447,1,0.6620980495519241,0.86,Czech,2,Marek Dvořák,Czech,2
RNN,1898,0.024909120053052902,0.4160692964447662,1,0.6622760800842993,0.88,Polish,12,Kamil Kowalski,Polish,12
RNN,1899,0.03890598192811012,0.41667880160268395,1,0.6624539231174302,0.88,Portuguese,13,Gonçalo Ferreira,Portuguese,13
RNN,1900,0.05846294388175011,0.41168792044278235,1,0.6626315789473685,0.88,Spanish,16,Daniel Rodríguez,Spanish,16
RNN,1901,0.07483380287885666,0.4070115472888574,1,0.6628090478695423,0.88,Vietnamese,17,Nguyễn Đức,Vietnamese,17
RNN,1902,0.1177251785993576,0.4091170579334721,1,0.6629863301787592,0.88,Polish,12,Andrzej Woźniak,Polish,12
RNN,1903,0.04094462841749191,0.4037049268325791,1,0.6631634261692065,0.88,Korean,11,조현우,Korean,11
RNN,1904,0.014156044460833073,0.3966114007262513,1,0.6633403361344538,0.88,Vietnamese,17,Phan Đức,Vietnamese,17
RNN,1905,0.025423161685466766,0.38405671569984406,1,0.6635170603674541,0.88,Korean,11,윤성민,Korean,11
RNN,1906,0.07866442948579788,0.38128178406041113,1,0.6636935991605456,0.88,Spanish,16,Carlos López,Spanish,16
RNN,1907,0.09149190783500671,0.3826039957581088,1,0.6638699528054536,0.88,Polish,12,Mateusz Wójcik,Polish,12
RNN,1908,0.6909732818603516,0.39610435589682313,1,0.6640461215932913,0.88,French,5,François Martin,French,5
RNN,1909,0.020128628239035606,0.39570052835624664,1,0.6642221058145626,0.88,Japanese,10,中村大輔,Japanese,10
RNN,1910,0.0032480601221323013,0.3847130908770487,1,0.6643979057591624,0.88,Greek,7,Χρήστος Παπαδόπουλος,Greek,7
RNN,1911,0.7875417470932007,0.4003423473844305,1,0.6645735217163788,0.88,Irish,8,Aidan Murphy,Irish,8
RNN,1912,4.3896050453186035,0.48770127701107413,0,0.6642259414225942,0.86,Scottish,15,Rory Fraser,Dutch,3
RNN,1913,0.0172815453261137,0.48754305435810236,1,0.6644014636696288,0.86,Korean,11,임서연,Korean,11
RNN,1914,0.001576015492901206,0.48663408258929847,1,0.664576802507837,0.86,Greek,7,Γεώργιος Γεωργίου,Greek,7
RNN,1915,0.10952592641115189,0.4585827731527388,1,0.664751958224543,0.88,Dutch,3,Hendrik van den Berg,Dutch,3
RNN,1916,0.0006568658282049,0.4584412967658136,1,0.6649269311064718,0.88,Greek,7,Βασίλειος Δημητρίου,Greek,7
RNN,1917,0.003500764025375247,0.45824846893665383,1,0.6651017214397497,0.88,Vietnamese,17,Đặng Hùng,Vietnamese,17
RNN,1918,0.014431152492761612,0.4578610600542743,1,0.6652763295099061,0.88,Chinese,1,周明,Chinese,1
RNN,1919,0.0018059387803077698,0.4544717034709174,1,0.6654507556018759,0.88,Greek,7,Χρήστος Βασιλείου,Greek,7
RNN,1920,0.07847235351800919,0.4552461370837409,1,0.665625,0.88,Polish,12,Łukasz Kowalczyk,Polish,12
RNN,1921,1.8556790351867676,0.4393382534396369,0,0.6652785007808433,0.88,French,5,Étienne Thomas,Czech,2
RNN,1922,0.0033462028950452805,0.4390345096227247,1,0.6654526534859522,0.88,Greek,7,Θεόδωρος Βασιλείου,Greek,7
RNN,1923,0.17908638715744019,0.4413604971405584,1,0.6656266250650026,0.88,Japanese,10,加藤蓮,Japanese,10
RNN,1924,0.026505718007683754,0.43836775347706863,1,0.6658004158004158,0.88,Korean,11,윤도윤,Korean,11
RNN,1925,0.008578828535974026,0.4382547823537607,1,0.665974025974026,0.88,Arabic,0,محمد القحطاني,Arabic,0
RNN,1926,0.07170218229293823,0.4383529146958608,1,0.666147455867082,0.88,Korean,11,윤정훈,Korean,11
RNN,1927,0.3509314954280853,0.4268881645251531,1,0.666320705760249,0.88,English,4,William Wilson,English,4
RNN,1928,0.2629498243331909,0.4296559497166891,1,0.6664937759336099,0.88,German,6,Michael Wagner,German,6
RNN,1929,0.2589873969554901,0.3882322468806524,1,0.6666666666666666,0.9,Vietnamese,17,Phạm Tuấn,Vietnamese,17
RNN,1930,0.38984179496765137,0.39582374155637806,1,0.6668393782383419,0.9,French,5,Étienne Durand,French,5
RNN,1931,0.021405857056379318,0.3943937102716882,1,0.6670119109269809,0.9,Chinese,1,李敏,Chinese,1
RNN,1932,0.015276100486516953,0.39356922641512937,1,0.667184265010352,0.9,Chinese,1,张平,Chinese,1
RNN,1933,0.005118954926729202,0.3935388592549134,1,0.6673564407656493,0.9,Greek,7,Αλέξανδρος Παπαδόπουλος,Greek,7
RNN,1934,0.1383652687072754,0.38920157349784856,1,0.6675284384694933,0.9,Spanish,16,Carlos Sánchez,Spanish,16
RNN,1935,0.010083095170557499,0.37356853434001097,1,0.6677002583979328,0.9,Arabic,0,خالد الغامدي,Arabic,0
RNN,1936,1.5428457260131836,0.40381662891362796,1,0.6678719008264463,0.9,German,6,Johannes Schmidt,German,6
RNN,1937,0.003353925421833992,0.4038141910743434,1,0.6680433660299432,0.9,Japanese,10,加藤直子,Japanese,10
RNN,1938,0.2380550503730774,0.4055443705630023,1,0.6682146542827657,0.9,French,5,Benoît Robert,French,5
RNN,1939,0.015456883236765862,0.4046516459074337,1,0.66838576585869,0.9,Chinese,1,王丽,Chinese,1
RNN,1940,0.07509349286556244,0.35720303911832163,1,0.6685567010309278,0.92,English,4,Christopher Wilson,English,4
RNN,1941,0.10567004233598709,0.3373043612029869,1,0.6687274600721278,0.92,English,4,Andrew St. John,English,4
RNN,1942,0.04922519624233246,0.29929190639522857,1,0.668898043254377,0.94,Dutch,3,Lucas Janssen,Dutch,3
RNN,1943,0.008775360882282257,0.2994072082603816,1,0.6690684508492023,0.94,Korean,11,김예은,Korean,11
RNN,1944,0.015423898585140705,0.2795170883240644,1,0.6692386831275721,0.94,Korean,11,임민수,Korean,11
RNN,1945,0.0024090574588626623,0.25529838037793523,1,0.6694087403598972,0.96,Polish,12,Łukasz Zieliński,Polish,12
RNN,1946,0.6699730157852173,0.26062896263902074,1,0.6695786228160329,0.96,Dutch,3,Kees van Dijk,Dutch,3
RNN,1947,0.08775725960731506,0.2619232314929832,1,0.66974833076528,0.96,Italian,9,Antonio Bianchi,Italian,9
RNN,1948,2.01346492767334,0.30169434764538894,0,0.6694045174537988,0.94,English,4,James Williams,Italian,9
RNN,1949,1.0719650983810425,0.32235552997444755,0,0.6690610569522832,0.92,Portuguese,13,Manuel Jesus,English,4
RNN,1950,0.8911693096160889,0.33900965728913435,1,0.6692307692307692,0.92,Scottish,15,Fraser Douglas,Scottish,15
RNN,1951,0.03662990778684616,0.3382455793872941,1,0.6694003075345977,0.92,Japanese,10,高橋健,Japanese,10
RNN,1952,0.024595124647021294,0.3363829783082474,1,0.6695696721311475,0.92,Vietnamese,17,Võ Quân,Vietnamese,17
RNN,1953,0.009257014840841293,0.33574922603671437,1,0.6697388632872504,0.92,Korean,11,박하은,Korean,11
RNN,1954,0.2993704676628113,0.34145351450075395,1,0.6699078812691914,0.92,French,5,Noël Robert,French,5
RNN,1955,0.11612767726182938,0.3432676048122812,1,0.670076726342711,0.92,Italian,9,Francesco Greco,Italian,9
RNN,1956,0.782618522644043,0.3573466866754461,1,0.6702453987730062,0.92,Italian,9,Marco Russo,Italian,9
RNN,1957,0.0711442232131958,0.3569397329830099,1,0.6704138988247317,0.92,French,5,François L'Hôpital,French,5
RNN,1958,0.03007367253303528,0.34372174079646356,1,0.6705822267620021,0.92,Arabic,0,مصطفى الشمري,Arabic,0
RNN,1959,0.05160358548164368,0.3443512399413157,1,0.6707503828483921,0.92,Polish,12,Stanisław Woźniak,Polish,12
RNN,1960,0.018322501331567764,0.34465272876550446,1,0.6709183673469388,0.92,Chinese,1,张强,Chinese,1
RNN,1961,0.01810266636312008,0.32926394715090285,1,0.6710861805201428,0.92,Japanese,10,中村悠斗,Japanese,10
RNN,1962,0.011973886750638485,0.24171132397954354,1,0.6712538226299695,0.94,Greek,7,Νικόλαος Αλεξίου,Greek,7
RNN,1963,0.026868900284171104,0.24190307107870468,1,0.6714212939378502,0.94,Dutch,3,Bram Janssen,Dutch,3
RNN,1964,1.087498426437378,0.2636215192975942,1,0.6715885947046843,0.94,English,4,William Jones,English,4
RNN,1965,0.3886876702308655,0.2692047541739885,1,0.6717557251908397,0.94,Czech,2,Jan Dvořák,Czech,2
RNN,1966,0.011189447715878487,0.26941540581174195,1,0.6719226856561547,0.94,Korean,11,정지훈,Korean,11
RNN,1967,0.061075665056705475,0.27056690383236853,1,0.672089476359939,0.94,French,5,Benoît d'Aubigné,French,5
RNN,1968,0.6498887538909912,0.28327605586033316,1,0.6722560975609756,0.94,Czech,2,Petr Němec,Czech,2
RNN,1969,0.07093548029661179,0.2846586466906592,1,0.6724225495175216,0.94,Japanese,10,渡辺誠,Japanese,10
RNN,1970,0.017207728698849678,0.283433354194276,1,0.6725888324873096,0.94,Arabic,0,يوسف العتيبي,Arabic,0
RNN,1971,2.381263256072998,0.29394503861200066,0,0.6722475900558093,0.94,German,6,Wolfgang Fischer,Dutch,3
RNN,1972,0.22832590341567993,0.29844463262241333,1,0.6724137931034483,0.94,Czech,2,Michal Černý,Czech,2
RNN,1973,0.3375087082386017,0.30161307904403656,1,0.6725798276735935,0.94,Irish,8,Fionn Kelly,Irish,8
RNN,1974,0.08422812074422836,0.3027675270987675,1,0.6727456940222898,0.94,Arabic,0,كريم الحداد,Arabic,0
RNN,1975,0.010220217518508434,0.30280035487841817,1,0.6729113924050633,0.94,Polish,12,Grzegorz Kamiński,Polish,12
RNN,1976,0.011778688989579678,0.30160188501235097,1,0.6730769230769231,0.94,Portuguese,13,António Ferreira,Portuguese,13
RNN,1977,1.1879686117172241,0.31834262733813373,1,0.6732422862923622,0.94,Portuguese,13,Miguel Rodrigues,Portuguese,13
