model,step,loss,rolling_loss,correct,running_accuracy,window_accuracy,epoch,validation_accuracy,category,target_index,name,predicted_category,predicted_index
RNN,20543,4.768370445162873e-07,3.432005128019e-06,1,0.9588180888867254,1.0,9,,Spanish,16,Rafael Fernández,Spanish,16
RNN,20544,1.9073468138230965e-06,3.218623191827419e-06,1,0.958820093457944,1.0,9,,Czech,2,Filip Veselý,Czech,2
RNN,20545,1.1920928244535389e-07,3.218623191827419e-06,1,0.9588220978340228,1.0,9,,Russian,14,Роман Иванов,Russian,14
RNN,20546,3.4570634852570947e-06,3.1089516231475046e-06,1,0.9588241020149908,1.0,9,,Dutch,3,Kees Jansen,Dutch,3
RNN,20547,3.814689989667386e-06,3.1459064302197246e-06,1,0.958826106000876,1.0,9,,English,4,Andrew Davis,English,4
RNN,20548,2.3841855067985307e-07,3.1447143376084343e-06,1,0.9588281097917072,1.0,9,,Greek,7,Μαρία Βασιλείου,Greek,7
RNN,20549,1.1920928244535389e-07,3.1375617835749382e-06,1,0.9588301133875128,1.0,9,,Russian,14,Борис Кузнецов,Russian,14
RNN,20550,3.933898824470816e-06,3.1566352130596444e-06,1,0.9588321167883211,1.0,9,,Italian,9,Domenico Ferrari,Italian,9
RNN,20551,1.4781842764932662e-05,3.3020694552021723e-06,1,0.9588341199941609,1.0,9,,English,4,Thomas Johnson,English,4
RNN,20552,1.6689286894688848e-06,3.2925327325017408e-06,1,0.9588361230050604,1.0,9,,Japanese,10,中村翔,Japanese,10
RNN,20553,8.344646857949556e-07,3.2996852865352364e-06,1,0.958838125821048,1.0,9,,Korean,11,정우진,Korean,11
RNN,20554,1.0728830375228426e-06,3.3092220240860114e-06,1,0.9588401284421524,1.0,9,,Vietnamese,17,Đặng Dũng,Vietnamese,17
RNN,20555,3.576278118089249e-07,3.296109015309412e-06,1,0.9588421308684019,1.0,9,,Arabic,0,علي الحداد,Arabic,0
RNN,20556,7.986990567587782e-06,3.371210550540127e-06,1,0.9588441330998249,1.0,9,,Irish,8,Aoife O'Brien,Irish,8
RNN,20557,1.4305104514278355e-06,3.3831314695476068e-06,1,0.9588461351364499,1.0,9,,Arabic,0,مصطفى القحطاني,Arabic,0
RNN,20558,1.1920928244535389e-07,3.3378320485866197e-06,1,0.9588481369783053,1.0,9,,Russian,14,Иван Иванов,Russian,14
RNN,20559,3.576278118089249e-07,3.3342557716053988e-06,1,0.9588501386254196,1.0,9,,Korean,11,박서연,Korean,11
RNN,20560,2.3841830625315197e-06,3.3569055094062607e-06,1,0.958852140077821,1.0,9,,Dutch,3,Sander van Dijk,Dutch,3
RNN,20561,3.4570634852570947e-06,3.389091958752033e-06,1,0.9588541413355381,1.0,9,,Dutch,3,Lars Jansen,Dutch,3
RNN,20562,9.536697689327411e-06,3.471345922889668e-06,1,0.9588561423985994,1.0,9,,English,4,Robert Taylor,English,4
RNN,20563,8.344646857949556e-07,3.477306384240819e-06,1,0.958858143267033,1.0,9,,Korean,11,강수빈,Korean,11
RNN,20564,6.556489552167477e-06,3.5416791869380403e-06,1,0.9588601439408675,1.0,9,,Scottish,15,Iain Robertson,Scottish,15
RNN,20565,2.3841830625315197e-06,3.557176370705406e-06,1,0.9588621444201313,1.0,9,,Scottish,15,Rory MacLeod,Scottish,15
RNN,20566,7.152555099310121e-07,3.5631368329802628e-06,1,0.9588641447048527,1.0,9,,French,5,Étienne Thomas,French,5
RNN,20567,2.9802276912960224e-06,3.581018187759355e-06,1,0.95886614479506,1.0,9,,Czech,2,Štěpán Dvořák,Czech,2
RNN,20568,1.4185804502631072e-05,3.30803652715872e-06,1,0.9588681446907817,1.0,9,,Irish,8,Aoife O'Connor,Irish,8
RNN,20569,5.245195097813848e-06,3.3557201076916953e-06,1,0.9588701443920463,1.0,9,,German,6,Jürgen Hoffmann,German,6
RNN,20570,1.1920928244535389e-07,3.2961156492916644e-06,1,0.9588721438988819,1.0,9,,Greek,7,Ελένη Γεωργίου,Greek,7
RNN,20571,4.768370445162873e-07,3.257968766448016e-06,1,0.9588741432113169,1.0,9,,Korean,11,정지민,Korean,11
RNN,20572,1.311301275563892e-06,3.2186298282255168e-06,1,0.9588761423293798,1.0,9,,Chinese,1,周秀英,Chinese,1
RNN,20573,3.576278118089249e-07,3.2186298282255168e-06,1,0.9588781412530987,1.0,9,,Korean,11,조지민,Korean,11
RNN,20574,6.556489552167477e-06,3.2794263533020283e-06,1,0.9588801399825022,1.0,9,,Arabic,0,حسين القحطاني,Arabic,0
RNN,20575,3.576278118089249e-07,3.278234260974955e-06,1,0.9588821385176185,1.0,9,,Polish,12,Andrzej Szymański,Polish,12
RNN,20576,3.576272320060525e-06,3.2567766889002313e-06,1,0.9588841368584758,1.0,9,,Polish,12,Jan Nowak,Polish,12
RNN,20577,2.3841830625315197e-06,3.2758501490803836e-06,1,0.9588861350051028,1.0,9,,German,6,Dieter Schulz,German,6
RNN,20578,0.0,3.2746580562559302e-06,1,0.9588881329575275,1.0,9,,Portuguese,13,Gonçalo Pereira,Portuguese,13
RNN,20579,5.722029527532868e-06,3.3068444325579093e-06,1,0.9588901307157782,1.0,9,,French,5,J.-P. Durand,French,5
RNN,20580,1.6927575416048057e-05,3.4558546279583878e-06,1,0.9588921282798833,1.0,9,,Dutch,3,Dirk Visser,Dutch,3
RNN,20581,4.768370445162873e-07,3.4558546279583878e-06,1,0.9588941256498712,1.0,9,,Polish,12,Michał Szymański,Polish,12
RNN,20582,5.960462772236497e-07,3.4188998374418134e-06,1,0.9588961228257701,1.0,9,,Japanese,10,山本拓也,Japanese,10
RNN,20583,3.576278118089249e-07,3.370024164581764e-06,1,0.9588981198076082,1.0,9,,French,5,Jean-Luc Thomas,French,5
RNN,20584,1.2993727978027891e-05,3.4737354347669226e-06,1,0.958900116595414,1.0,9,,Irish,8,Brian O'Connor,Irish,8
RNN,20585,1.4305104514278355e-06,3.4868484464567473e-06,1,0.9589021131892155,1.0,9,,Czech,2,Josef Novotný,Czech,2
RNN,20586,6.437280717364047e-06,3.4570463605376746e-06,1,0.958904109589041,1.0,9,,Scottish,15,Alasdair Murray,Scottish,15
RNN,20587,1.1920928244535389e-07,3.4177073767693854e-06,1,0.9589061057949191,1.0,9,,Japanese,10,鈴木直子,Japanese,10
RNN,20588,2.50339189733495e-06,3.0457822559526446e-06,1,0.9589081018068778,1.0,9,,French,5,François Petit,French,5
RNN,20589,3.099436753473128e-06,3.0743924379805776e-06,1,0.9589100976249454,1.0,9,,German,6,Markus Wagner,German,6
RNN,20590,2.50339189733495e-06,2.990946494634272e-06,1,0.95891209324915,1.0,9,,Scottish,15,Niall Douglas,Scottish,15
RNN,20591,8.583032467868179e-06,3.0743926338061556e-06,1,0.9589140886795202,1.0,9,,Spanish,16,David Sánchez,Spanish,16
RNN,20592,8.702239938429557e-06,2.8407471738489677e-06,1,0.958916083916084,1.0,9,,Irish,8,Declan McCarthy,Irish,8
RNN,20593,3.3378546504536644e-06,2.820481685574805e-06,1,0.9589180789588695,1.0,9,,Dutch,3,Pieter Bakker,Dutch,3
RNN,20594,1.1920928244535389e-07,2.8026003102610273e-06,1,0.9589200738079052,1.0,9,,Russian,14,Юрий Иванов,Russian,14
RNN,20595,3.099436753473128e-06,2.814521209657528e-06,1,0.9589220684632193,1.0,9,,Scottish,15,Aileen MacLeod,Scottish,15
RNN,20596,3.814689989667386e-06,2.826442099959081e-06,1,0.9589240629248398,1.0,9,,Dutch,3,Bram de Vries,Dutch,3
RNN,20597,5.364403477869928e-06,2.824057927810486e-06,1,0.9589260571927951,1.0,9,,Portuguese,13,Bruno Rodrigues,Portuguese,13
RNN,20598,3.576272320060525e-06,2.858628558186638e-06,1,0.9589280512671133,1.0,9,,Irish,8,Darragh O'Brien,Irish,8
RNN,20599,3.576278118089249e-07,2.7942557731819304e-06,1,0.9589300451478228,1.0,9,,Japanese,10,中村悠斗,Japanese,10
RNN,20600,7.033323527139146e-06,2.846707630936862e-06,1,0.9589320388349515,1.0,9,,German,6,Lukas Wagner,German,6
RNN,20601,7.152555099310121e-07,2.843131355660944e-06,1,0.9589340323285277,1.0,9,,Greek,7,Παναγιώτης Παπαδάκης,Greek,7
RNN,20602,1.9788545614574105e-05,2.9957173863692786e-06,1,0.9589360256285797,1.0,9,,English,4,Matthew Jones,English,4
RNN,20603,3.576278118089249e-07,2.9623388529387284e-06,1,0.9589380187351356,1.0,9,,Chinese,1,吴磊,Chinese,1
RNN,20604,4.410734163684538e-06,2.999293639476264e-06,1,0.9589400116482236,1.0,9,,Vietnamese,17,Hoàng Thành,Vietnamese,17
RNN,20605,3.576278118089249e-07,3.0016778247698996e-06,1,0.9589420043678719,1.0,9,,Korean,11,최지호,Korean,11
RNN,20606,5.960462772236497e-07,3.007638287542136e-06,1,0.9589439968941085,1.0,9,,Italian,9,Fabio Greco,Italian,9
RNN,20607,1.0728830375228426e-06,2.9921411083222437e-06,1,0.9589459892269617,1.0,9,,Portuguese,13,Bruno Oliveira,Portuguese,13
RNN,20608,3.576278118089249e-07,2.9373050073644434e-06,1,0.9589479813664596,1.0,9,,Korean,11,박동현,Korean,11
RNN,20609,9.536738616588991e-07,2.9396891908817223e-06,1,0.9589499733126304,1.0,9,,Polish,12,Jakub Wiśniewski,Polish,12
RNN,20610,1.1920928244535389e-07,2.920615724946174e-06,1,0.9589519650655022,1.0,9,,Portuguese,13,Mário Ferreira,Portuguese,13
RNN,20611,3.576272320060525e-06,2.9551863553223255e-06,1,0.9589539566251031,1.0,9,,Portuguese,13,Pedro Sousa,Portuguese,13
RNN,20612,5.483612312673358e-06,2.8753168907513782e-06,1,0.9589559479914613,1.0,9,,English,4,Daniel Smith,English,4
RNN,20613,1.847726889536716e-05,3.0529370246057396e-06,1,0.9589579391646048,1.0,9,,Irish,8,Michael Doyle,Irish,8
RNN,20614,7.152555099310121e-07,3.0565133015869605e-06,1,0.9589599301445619,1.0,9,,Spanish,16,Javier González,Spanish,16
RNN,20615,1.1086402082582936e-05,3.1661852295883363e-06,1,0.9589619209313607,1.0,9,,Scottish,15,Fraser Stewart,Scottish,15
RNN,20616,2.0265558760002023e-06,3.182874510230249e-06,1,0.9589639115250291,1.0,9,,Italian,9,Marco Marino,Italian,9
RNN,20617,7.152555099310121e-07,3.182874510230249e-06,1,0.9589659019255954,1.0,9,,Portuguese,13,Gonçalo Martins,Portuguese,13
RNN,20618,3.576272320060525e-06,3.1483039981594627e-06,1,0.9589678921330876,1.0,9,,Italian,9,Lorenzo Bianchi,Italian,9
RNN,20619,7.152531907195225e-06,3.213868854459179e-06,1,0.9589698821475339,1.0,9,,English,4,J.R. Davis,English,4
RNN,20620,2.3841855067985307e-07,3.213868854459179e-06,1,0.9589718719689622,1.0,9,,Japanese,10,渡辺太郎,Japanese,10
RNN,20621,1.5497195136049413e-06,3.178106186965124e-06,1,0.9589738615974007,1.0,9,,Japanese,10,中村愛,Japanese,10
RNN,20622,5.960462772236497e-07,3.1530722822026293e-06,1,0.9589758510328775,1.0,9,,Greek,7,Μιχάλης Σταυρίδης,Greek,7
RNN,20623,2.3841855067985307e-07,3.1363829995711967e-06,1,0.9589778402754207,1.0,9,,Arabic,0,أحمد العتيبي,Arabic,0
RNN,20624,1.8000440832111053e-05,3.3116190374471446e-06,1,0.9589798293250582,1.0,9,,Spanish,16,Javier García,Spanish,16
RNN,20625,3.576278118089249e-07,3.3140032227407803e-06,1,0.9589818181818182,1.0,9,,Korean,11,박서준,Korean,11
RNN,20626,2.3841855067985307e-07,3.29969812135289e-06,1,0.9589838068457287,1.0,9,,Greek,7,Αθανάσιος Αλεξίου,Greek,7
RNN,20627,5.960462772236497e-07,3.291353479610848e-06,1,0.9589857953168177,1.0,9,,Vietnamese,17,Phạm Hoàng,Vietnamese,17
RNN,20628,5.960446742392378e-06,3.3461895765896088e-06,1,0.9589877835951134,1.0,9,,German,6,Sophie Wagner,German,6
RNN,20629,2.6702524337451905e-05,3.6108306344573294e-06,1,0.9589897716806437,1.0,9,,Irish,8,Seán Doyle,Irish,8
RNN,20630,4.768360213347478e-06,3.654937958472715e-06,1,0.9589917595734367,1.0,9,,English,4,Charles Smith,English,4
RNN,20631,1.1920928244535389e-07,3.65374586579037e-06,1,0.9589937472735204,1.0,9,,Arabic,0,عبدالله الغامدي,Arabic,0
RNN,20632,7.510157047363464e-06,3.7073897868822313e-06,1,0.9589957347809228,1.0,9,,Scottish,15,Fergus Campbell,Scottish,15
RNN,20633,5.960462772236497e-07,3.678779614801897e-06,1,0.958997722095672,1.0,9,,Chinese,1,杨艳,Chinese,1
RNN,20634,3.099436753473128e-06,3.690700514198397e-06,1,0.9589997092177959,1.0,9,,Czech,2,Jakub Černý,Czech,2
RNN,20635,2.7418097943154862e-06,3.6883163352285917e-06,1,0.9590016961473226,1.0,9,,Polish,12,Marek Wiśniewski,Polish,12
RNN,20636,4.1126360883936286e-05,4.081698566551495e-06,1,0.95900368288428,1.0,9,,Dutch,3,Willem de Jong,Dutch,3
RNN,20637,2.3841830625315197e-06,4.080506478203461e-06,1,0.959005669428696,1.0,9,,Arabic,0,ماجد القحطاني,Arabic,0
RNN,20638,2.3841855067985307e-07,4.043551675465551e-06,1,0.9590076557805989,1.0,9,,Arabic,0,إبراهيم المالكي,Arabic,0
RNN,20639,7.510157047363464e-06,4.1150769678210966e-06,1,0.9590096419400165,1.0,9,,Czech,2,Petr Horák,Czech,2
RNN,20640,1.823885577323381e-05,4.287928786936846e-06,1,0.9590116279069767,1.0,9,,Vietnamese,17,Vũ Phong,Vietnamese,17
RNN,20641,1.1920922133867862e-06,4.296273430952624e-06,1,0.9590136136815077,1.0,9,,Japanese,10,田中さくら,Japanese,10
RNN,20642,9.536738616588991e-07,4.297465522711264e-06,1,0.9590155992636372,1.0,9,,English,4,David Miller,English,4
RNN,20643,2.622600959512056e-06,4.3189231618612215e-06,1,0.9590175846533934,1.0,9,,Vietnamese,17,Nguyễn Cường,Vietnamese,17
RNN,20644,2.861018856492592e-06,4.328459882287916e-06,1,0.959019569850804,1.0,9,,French,5,Mathieu Durand,French,5
RNN,20645,1.1920928244535389e-07,4.328459882287916e-06,1,0.9590215548558974,1.0,9,,Spanish,16,Francisco Sánchez,Spanish,16
RNN,20646,2.3841855067985307e-07,4.296273432942144e-06,1,0.9590235396687009,1.0,9,,Japanese,10,伊藤悠斗,Japanese,10
RNN,20647,0.0,4.25812653304547e-06,1,0.959025524289243,1.0,9,,Russian,14,Павел Смирнов,Russian,14
RNN,20648,3.933898824470816e-06,4.29508133578338e-06,1,0.9590275087175514,1.0,9,,Polish,12,Marcin Lewandowski,Polish,12
RNN,20649,1.9073468138230965e-06,4.312962711097157e-06,1,0.9590294929536539,1.0,9,,German,6,Maximilian Müller,German,6
RNN,20650,0.0,4.273623722852448e-06,1,0.9590314769975787,1.0,9,,Arabic,0,وليد الهاشمي,Arabic,0
RNN,20651,2.145764938177308e-06,4.147262944584895e-06,1,0.9590334608493536,1.0,9,,Vietnamese,17,Vũ Long,Vietnamese,17
RNN,20652,2.3841855067985307e-07,4.132957843197005e-06,1,0.9590354445090064,1.0,9,,Greek,7,Νικόλαος Αθανασίου,Greek,7
RNN,20653,2.50339189733495e-06,4.149647115312405e-06,1,0.9590374279765651,1.0,9,,English,4,Michael St. John,English,4
RNN,20654,4.768370445162873e-07,4.143686655382339e-06,1,0.9590394112520577,1.0,9,,Korean,11,강우진,Korean,11
RNN,20655,8.344646857949556e-07,4.148455024122199e-06,1,0.9590413943355119,1.0,9,,Korean,11,장현우,Korean,11
RNN,20656,2.3841855067985307e-07,4.07096930395312e-06,1,0.9590433772269559,1.0,9,,Greek,7,Γεώργιος Αλεξίου,Greek,7
RNN,20657,8.344646857949556e-07,4.065008846296791e-06,1,0.9590453599264172,1.0,9,,Czech,2,Jan Veselý,Czech,2
RNN,20658,4.0531076592742465e-06,4.104347830065081e-06,1,0.9590473424339239,1.0,9,,Dutch,3,Sander Jansen,Dutch,3
RNN,20659,1.645074735279195e-05,4.26527902547491e-06,1,0.9590493247495039,1.0,9,,German,6,Peter Fischer,German,6
RNN,20660,2.3841855067985307e-07,4.243821380356394e-06,1,0.9590513068731849,1.0,9,,Russian,14,Максим Соколов,Russian,14
RNN,20661,1.1205610462639015e-05,4.321306850130213e-06,1,0.959053288804995,1.0,9,,German,6,Andreas Schmidt,German,6
RNN,20662,9.417489309271332e-06,4.3201147663296524e-06,1,0.9590552705449618,1.0,9,,Dutch,3,Bram Smit,Dutch,3
RNN,20663,2.861018856492592e-06,4.340380308036628e-06,1,0.9590572520931133,1.0,9,,Portuguese,13,Manuel Sousa,Portuguese,13
RNN,20664,5.960446742392378e-06,4.334419879938878e-06,1,0.9590592334494773,1.0,9,,Scottish,15,Hamish Murray,Scottish,15
RNN,20665,2.3841855067985307e-07,4.312962234820361e-06,1,0.9590612146140818,1.0,9,,Russian,14,Павел Петров,Russian,14
RNN,20666,2.622600959512056e-06,4.3320356893161715e-06,1,0.9590631955869544,1.0,9,,Polish,12,Jakub Lewandowski,Polish,12
RNN,20667,1.0132738680113107e-05,4.403560799204343e-06,1,0.959065176368123,1.0,9,,Portuguese,13,Pedro Costa,Portuguese,13
RNN,20668,3.576278118089249e-07,4.265279032296121e-06,1,0.9590671569576157,1.0,9,,Chinese,1,李强,Chinese,1
RNN,20669,7.033323527139146e-06,4.2831603165893735e-06,1,0.9590691373554598,1.0,9,,Irish,8,Seán Gallagher,Irish,8
RNN,20670,5.8412379075889476e-06,4.3403806028408095e-06,1,0.9590711175616836,1.0,9,,Italian,9,Andrea Bianchi,Italian,9
RNN,20671,1.0728830375228426e-06,4.346341062770876e-06,1,0.9590730975763146,1.0,9,,Japanese,10,田中健,Japanese,10
RNN,20672,1.1920928244535389e-07,4.33442014283969e-06,1,0.9590750773993808,1.0,9,,Russian,14,Александр Михайлов,Russian,14
RNN,20673,9.417489309271332e-06,4.425018757814314e-06,1,0.9590770570309098,1.0,9,,Dutch,3,Lars de Jong,Dutch,3
RNN,20674,2.0265558760002023e-06,4.379719421052641e-06,1,0.9590790364709296,1.0,9,,English,4,Matthew Smith,English,4
RNN,20675,3.814689989667386e-06,4.414290042831226e-06,1,0.9590810157194679,1.0,9,,English,4,Mark St. John,English,4
RNN,20676,2.145764938177308e-06,4.399984969012394e-06,1,0.9590829947765526,1.0,9,,German,6,Peter Weber,German,6
RNN,20677,5.960446742392378e-06,4.435747605811002e-06,1,0.9590849736422111,1.0,9,,Italian,9,Gabriele Greco,Italian,9
RNN,20678,4.768360213347478e-06,4.483431207944477e-06,1,0.9590869523164716,1.0,9,,Czech,2,Jiří Kučera,Czech,2
RNN,20679,3.576278118089249e-07,4.429787190787237e-06,1,0.9590889307993616,1.0,9,,Korean,11,임서준,Korean,11
RNN,20680,1.1920928244535389e-07,4.261703529451211e-06,1,0.9590909090909091,1.0,9,,Arabic,0,خالد الحسيني,Arabic,0
RNN,20681,5.006777428206988e-06,4.307002933288117e-06,1,0.9590928871911416,1.0,9,,Dutch,3,Sem de Vries,Dutch,3
RNN,20682,9.536738616588991e-07,4.31057920913247e-06,1,0.959094865100087,1.0,9,,Polish,12,Jan Wiśniewski,Polish,12
RNN,20683,7.152555099310121e-07,4.314155486113691e-06,1,0.9590968428177731,1.0,9,,Polish,12,Kamil Zieliński,Polish,12
RNN,20684,4.768370445162873e-07,4.188986576778575e-06,1,0.9590988203442274,1.0,9,,Greek,7,Βασίλειος Νικολάου,Greek,7
RNN,20685,5.602820692729438e-06,4.230709679191591e-06,1,0.9591007976794779,1.0,9,,Irish,8,Cian McCarthy,Irish,8
RNN,20686,4.410734163684538e-06,4.210444213654796e-06,1,0.9591027748235521,1.0,9,,Vietnamese,17,Nguyễn Khôi,Vietnamese,17
RNN,20687,1.1920928244535389e-07,4.210444213654796e-06,1,0.959104751776478,1.0,9,,Greek,7,Μιχάλης Γεωργίου,Greek,7
RNN,20688,8.344646857949556e-07,4.193754941539396e-06,1,0.959106728538283,1.0,9,,Portuguese,13,Carlos Oliveira,Portuguese,13
RNN,20689,3.814689989667386e-06,4.200907473901339e-06,1,0.9591087051089952,1.0,9,,Irish,8,Maeve McCarthy,Irish,8
RNN,20690,9.536738616588991e-07,4.185410293544578e-06,1,0.9591106814886419,1.0,9,,Irish,8,Seán Murphy,Irish,8
RNN,20691,9.417489309271332e-06,4.193754861958609e-06,1,0.959112657677251,1.0,9,,English,4,Paul Smith,English,4
RNN,20692,4.768370445162873e-07,4.111500833019477e-06,1,0.9591146336748502,1.0,9,,Korean,11,정서연,Korean,11
RNN,20693,3.576278118089249e-07,4.08169856463303e-06,1,0.9591166094814672,1.0,9,,Italian,9,Carlo Bianchi,Italian,9
RNN,20694,2.622600959512056e-06,4.106732481403696e-06,1,0.9591185850971296,1.0,9,,Dutch,3,Kees de Jong,Dutch,3
RNN,20695,1.764281842042692e-05,4.2521662980732345e-06,1,0.9591205605218652,1.0,9,,German,6,Dieter Becker,German,6
RNN,20696,3.099436753473128e-06,4.2450137657112915e-06,1,0.9591225357557016,1.0,9,,Dutch,3,Ruben van Dijk,Dutch,3
RNN,20697,3.576278118089249e-07,4.194946009050682e-06,1,0.9591245107986665,1.0,9,,Korean,11,이동현,Korean,11
RNN,20698,5.006777428206988e-06,4.209251060132146e-06,1,0.9591264856507875,1.0,9,,Irish,8,Declan Walsh,Irish,8
RNN,20699,6.6756979322235566e-06,4.272431761336293e-06,1,0.9591284603120924,1.0,9,,Czech,2,Michal Novotný,Czech,2
RNN,20700,1.2516897186287679e-05,4.327267497927778e-06,1,0.9591304347826087,1.0,9,,Portuguese,13,André Sousa,Portuguese,13
RNN,20701,4.291525328881107e-06,4.363030196117279e-06,1,0.9591324090623642,1.0,9,,French,5,Émile Martin,French,5
RNN,20702,8.344646857949556e-07,4.173489386829488e-06,1,0.9591343831513863,1.0,9,,Portuguese,13,Tiago Jesus,Portuguese,13
RNN,20703,5.960446742392378e-06,4.229517576135322e-06,1,0.9591363570497029,1.0,9,,French,5,Augustin Robert,French,5
RNN,20704,9.536738616588991e-07,4.1949469731150655e-06,1,0.9591383307573416,1.0,9,,Vietnamese,17,Lê Hoàng,Vietnamese,17
RNN,20705,4.768370445162873e-07,4.1961390654421394e-06,1,0.9591403042743298,1.0,9,,Portuguese,13,Francisco Oliveira,Portuguese,13
RNN,20706,2.264974000354414e-06,4.212828342673447e-06,1,0.9591422776006955,1.0,9,,Czech,2,Tomáš Procházka,Czech,2
RNN,20707,2.7418097943154862e-06,4.229517610241373e-06,1,0.9591442507364659,1.0,9,,Italian,9,Paolo Ricci,Italian,9
RNN,20708,1.0728830375228426e-06,4.236670162498512e-06,1,0.9591462236816689,1.0,9,,Portuguese,13,Carlos Sousa,Portuguese,13
RNN,20709,2.861018856492592e-06,4.25574361244685e-06,1,0.959148196436332,1.0,9,,German,6,Markus Hoffmann,German,6
RNN,20710,1.9073468138230965e-06,4.273624987760627e-06,1,0.9591501690004829,1.0,9,,German,6,Friedrich Wagner,German,6
RNN,20711,1.7881377516459906e-06,4.2557436420764815e-06,1,0.959152141374149,1.0,9,,Japanese,10,高橋彩,Japanese,10
RNN,20712,3.3378546504536644e-06,4.234286065454285e-06,1,0.959154113557358,1.0,9,,Dutch,3,Hendrik van Dijk,Dutch,3
RNN,20713,3.576272320060525e-06,4.085276099701218e-06,1,0.9591560855501376,1.0,9,,Irish,8,Niall Walsh,Irish,8
RNN,20714,3.4570634852570947e-06,4.1126941794544795e-06,1,0.9591580573525152,1.0,9,,Irish,8,Brendan O'Sullivan,Irish,8
RNN,20715,1.1920928244535389e-07,4.003022251453103e-06,1,0.9591600289645185,1.0,9,,Vietnamese,17,Huỳnh Linh,Vietnamese,17
RNN,20716,1.1920928244535389e-07,3.983948785517554e-06,1,0.9591620003861749,1.0,9,,Greek,7,Ελένη Αλεξίου,Greek,7
RNN,20717,3.576278118089249e-07,3.980372508536334e-06,1,0.9591639716175122,1.0,9,,Polish,12,Jakub Szymański,Polish,12
RNN,20718,4.6491513785440475e-06,3.991101299121169e-06,1,0.9591659426585578,1.0,9,,Polish,12,Kamil Wójcik,Polish,12
RNN,20719,1.4543427823809907e-05,4.065010258287316e-06,1,0.9591679135093393,1.0,9,,German,6,Jürgen Schneider,German,6
RNN,20720,0.0,4.0626260727805176e-06,1,0.9591698841698841,1.0,9,,Korean,11,김지훈,Korean,11
RNN,20721,8.344646857949556e-07,4.055473524502417e-06,1,0.95917185464022,1.0,9,,Greek,7,Αλέξανδρος Σταυρίδης,Greek,7
RNN,20722,3.576278118089249e-07,4.05308933984827e-06,1,0.9591738249203745,1.0,9,,Scottish,15,Niall Graham,Scottish,15
RNN,20723,2.50339189733495e-06,4.075739073314821e-06,1,0.959175795010375,1.0,9,,Vietnamese,17,Phan Long,Vietnamese,17
RNN,20724,5.8412379075889476e-06,3.954147044069601e-06,1,0.959177764910249,1.0,9,,English,4,Steven Johnson,English,4
RNN,20725,1.311301275563892e-06,3.96368377870715e-06,1,0.9591797346200241,1.0,9,,Scottish,15,Hamish MacLeod,Scottish,15
RNN,20726,2.145764938177308e-06,3.982757242582124e-06,1,0.9591817041397279,1.0,9,,Irish,8,Ronan Gallagher,Irish,8
RNN,20727,1.311301275563892e-06,3.989909792565527e-06,1,0.9591836734693877,1.0,9,,Czech,2,Matěj Novák,Czech,2
RNN,20728,1.6689286894688848e-06,3.946994612036292e-06,1,0.9591856426090313,1.0,9,,French,5,J.-P. Dubois,French,5
RNN,20729,4.768370445162873e-07,3.6847377391069356e-06,1,0.9591876115586859,1.0,9,,Greek,7,Γεώργιος Κωνσταντίνου,Greek,7
RNN,20730,4.768370445162873e-07,3.641822507418624e-06,1,0.9591895803183792,1.0,9,,Korean,11,이정훈,Korean,11
RNN,20731,2.145764938177308e-06,3.6620880639759434e-06,1,0.9591915488881385,1.0,9,,Spanish,16,Javier Pérez,Spanish,16
RNN,20732,2.861018856492592e-06,3.6155966820672347e-06,1,0.9591935172679915,1.0,9,,French,5,Pierre Robert,French,5
RNN,20733,5.960462772236497e-07,3.6155966820672347e-06,1,0.9591954854579655,1.0,9,,Greek,7,Αικατερίνη Νικολάου,Greek,7
RNN,20734,1.2874520507466514e-05,3.7133475196071687e-06,1,0.9591974534580882,1.0,9,,Polish,12,Marcin Nowak,Polish,12
RNN,20735,2.3841855067985307e-07,3.688313607170812e-06,1,0.9591994212683868,1.0,9,,German,6,Markus Weber,German,6
RNN,20736,3.576278118089249e-07,3.2806262764495386e-06,1,0.9592013888888888,1.0,9,,Korean,11,장우진,Korean,11
RNN,20737,1.311301275563892e-06,3.2698974585798624e-06,1,0.959203356319622,1.0,9,,Irish,8,Oisín Murphy,Irish,8
RNN,20738,2.622600959512056e-06,3.2937392826681844e-06,1,0.9592053235606134,1.0,9,,English,4,Joseph Smith,English,4
RNN,20739,4.768370445162873e-07,3.2234060826397125e-06,1,0.9592072906118907,1.0,9,,Korean,11,임동현,Korean,11
RNN,20740,3.576272320060525e-06,3.0767802481079796e-06,1,0.9592092574734812,1.0,9,,Irish,8,Seán O'Connor,Irish,8
RNN,20741,9.059865078597795e-06,3.15545797676009e-06,1,0.9592112241454125,1.0,9,,Irish,8,Eoin McCarthy,Irish,8
RNN,20742,5.006777428206988e-06,3.195989012425571e-06,1,0.9592131906277119,1.0,9,,Irish,8,Cian Walsh,Irish,8
RNN,20743,3.576278118089249e-07,3.1733392809485396e-06,1,0.9592151569204069,1.0,9,,Japanese,10,山本一郎,Japanese,10
RNN,20744,2.145764938177308e-06,3.1661867417653865e-06,1,0.9592171230235249,1.0,9,,Spanish,16,Juan Martínez,Spanish,16
RNN,20745,3.576278118089249e-07,3.1685709270590222e-06,1,0.9592190889370933,1.0,9,,Korean,11,조지호,Korean,11
